  Conway's Game of Life Data 
  Format: Iteration number, total number of living cells, total number of dead cells, cells born this generation, no of cells that died this generation, activity * 100000 
836,73838,286162,24315,24479,-221
837,73913,286087,24336,24261,101
838,73753,286247,24394,24554,-216
839,73995,286005,24676,24434,328
840,74027,285973,24542,24510,43
841,74183,285817,24645,24489,210
842,74008,285992,24534,24709,-235
843,73755,286245,24377,24630,-341
844,74104,285896,24392,24043,473
845,74183,285817,24666,24587,106
846,74263,285737,24518,24438,107
847,74249,285751,24654,24668,-18
848,74554,285446,24851,24546,410
849,74449,285551,24583,24688,-140
850,74376,285624,24664,24737,-98
851,74496,285504,24640,24520,161
852,74635,285365,24729,24590,186
853,75052,284948,25115,24698,558
854,74312,285688,24382,25122,-985
855,74515,285485,24794,24591,273
856,74062,285938,24328,24781,-607
857,74446,285554,24693,24309,518
858,73920,286080,24273,24799,-706
859,74755,285245,24844,24009,1129
860,74707,285293,24537,24585,-64
861,74371,285629,24423,24759,-449
862,74461,285539,24571,24481,121
863,74309,285691,24309,24461,-204
864,74412,285588,24608,24505,138
865,74141,285859,24334,24605,-364
866,74264,285736,24481,24358,165
867,74424,285576,24640,24480,215
868,74586,285414,24809,24647,217
869,74767,285233,24897,24716,242
870,74294,285706,24502,24975,-632
871,74846,285154,24790,24238,742
872,74429,285571,24434,24851,-557
873,74374,285626,24584,24639,-73
874,74335,285665,24569,24608,-52
875,74323,285677,24526,24538,-16
876,74276,285724,24503,24550,-63
877,74292,285708,24616,24600,21
878,73871,286129,24482,24903,-566
879,73891,286109,24552,24532,27
880,73628,286372,24360,24623,-355
881,73550,286450,24363,24441,-105
882,73778,286222,24297,24069,309
883,73662,286338,24132,24248,-157
884,73149,286851,23945,24458,-696
885,73563,286437,24290,23876,565
886,73321,286679,23941,24183,-328
887,73468,286532,24239,24092,200
888,73258,286742,23964,24174,-285
889,73382,286618,24239,24115,169
890,73333,286667,24270,24319,-66
891,73462,286538,24257,24128,175
892,73043,286957,23883,24302,-570
893,73599,286401,24289,23733,761
894,73547,286453,24084,24136,-70
895,73703,286297,24393,24237,212
896,73410,286590,24236,24529,-397
897,73354,286646,24337,24393,-76
898,73677,286323,24384,24061,440
899,73668,286332,24179,24188,-12
900,73443,286557,24310,24535,-305
901,73262,286738,24186,24367,-246
902,73055,286945,24006,24213,-282
903,72878,287122,23998,24175,-242
904,73369,286631,24356,23865,673
905,73216,286784,24109,24262,-208
906,73419,286581,24317,24114,277
907,73409,286591,24197,24207,-13
908,73677,286323,24376,24108,365
909,73634,286366,24410,24453,-58
910,73407,286593,24205,24432,-308
911,73809,286191,24391,23989,547
912,73741,286259,24341,24409,-92
913,73951,286049,24484,24274,284
914,73467,286533,24211,24695,-654
915,73683,286317,24304,24088,294
916,73603,286397,24180,24260,-108
917,73835,286165,24339,24107,315
918,73770,286230,24281,24346,-88
919,73985,286015,24362,24147,291
920,73793,286207,24356,24548,-259
921,73714,286286,24545,24624,-107
922,73925,286075,24348,24137,286
923,73875,286125,24347,24397,-67
924,74121,285879,24493,24247,332
925,74344,285656,24447,24224,300
926,74093,285907,24248,24499,-337
927,74491,285509,24578,24180,537
928,74548,285452,24507,24450,76
929,74063,285937,24320,24805,-650
930,74434,285566,24598,24227,500
931,74507,285493,24575,24502,98
932,74369,285631,24587,24725,-185
933,73962,286038,24397,24804,-547
934,74143,285857,24735,24554,244
935,74090,285910,24547,24600,-71
936,74235,285765,24517,24372,195
937,74245,285755,24432,24422,13
938,74173,285827,24528,24600,-96
939,74387,285613,24752,24538,288
940,74083,285917,24524,24828,-408
941,73489,286511,24185,24779,-801
942,73719,286281,24372,24142,312
943,74155,285845,24535,24099,591
944,73971,286029,24368,24552,-248
945,73867,286133,24438,24542,-140
946,74279,285721,24586,24174,557
947,74132,285868,24488,24635,-197
948,74009,285991,24457,24580,-165
949,73929,286071,24415,24495,-108
950,73859,286141,24363,24433,-94
951,73779,286221,24355,24435,-108
952,73830,286170,24373,24322,69
953,73902,286098,24601,24529,97
954,73933,286067,24331,24300,41
955,73946,286054,24369,24356,17
956,74154,285846,24517,24309,281
957,74347,285653,24658,24465,260
958,74330,285670,24597,24614,-22
959,74194,285806,24604,24740,-182
960,74265,285735,24557,24486,95
961,74147,285853,24615,24733,-158
962,74380,285620,24812,24579,314
963,73856,286144,24367,24891,-704
964,73621,286379,24283,24518,-318
965,73766,286234,24248,24103,196
966,73523,286477,24166,24409,-329
967,73705,286295,24373,24191,247
968,73590,286410,24204,24319,-156
969,73870,286130,24328,24048,380
970,73855,286145,24334,24349,-20
971,73597,286403,24264,24522,-349
972,73936,286064,24457,24118,460
973,74041,285959,24542,24437,142
974,74205,285795,24485,24321,221
975,73936,286064,24427,24696,-362
976,73868,286132,24562,24630,-91
977,73866,286134,24444,24446,-2
978,73786,286214,24155,24235,-108
979,73790,286210,24378,24374,5
980,73873,286127,24355,24272,112
981,73849,286151,24342,24366,-32
982,73899,286101,24170,24120,67
983,74092,285908,24439,24246,261
984,74112,285888,24564,24544,26
985,73917,286083,24432,24627,-263
986,74326,285674,24431,24022,553
987,74273,285727,24475,24528,-71
988,74157,285843,24522,24638,-156
989,74184,285816,24409,24382,36
990,74112,285888,24552,24624,-97
991,73975,286025,24653,24790,-184
992,74198,285802,24641,24418,301
993,74361,285639,24480,24317,219
994,74092,285908,24482,24751,-361
995,74558,285442,24647,24181,628
996,74399,285601,24355,24514,-213
997,74665,285335,24641,24375,357
998,74528,285472,24455,24592,-183
999,74368,285632,24441,24601,-214
1000,74724,285276,24590,24234,478
1001,74656,285344,24699,24767,-91
1002,74918,285082,24900,24638,350
1003,74836,285164,24867,24949,-109
1004,74771,285229,24812,24877,-86
1005,74792,285208,24919,24898,28
1006,74804,285196,25012,25000,16
1007,74862,285138,25058,25000,77
1008,75017,284983,24979,24824,207
1009,74830,285170,24715,24902,-249
1010,75003,284997,24861,24688,231
1011,74775,285225,24788,25016,-303
1012,74731,285269,24689,24733,-58
1013,75004,284996,24813,24540,365
1014,74453,285547,24431,24982,-734
1015,74884,285116,24944,24513,578
1016,74732,285268,24783,24935,-202
1017,75229,284771,24983,24486,665
1018,74934,285066,24580,24875,-392
1019,75161,284839,24853,24626,302
1020,75098,284902,24891,24954,-83
1021,74963,285037,24754,24889,-179
1022,74822,285178,24742,24883,-188
1023,74936,285064,24746,24632,152
1024,74316,285684,24374,24994,-827
1025,74771,285229,24786,24331,612
1026,74669,285331,24683,24785,-136
1027,74878,285122,24916,24707,279
1028,75043,284957,24829,24664,220
1029,74512,285488,24646,25177,-707
1030,74696,285304,24695,24511,246
1031,74842,285158,24760,24614,195
1032,75012,284988,24896,24726,227
1033,74893,285107,24853,24972,-158
1034,74858,285142,24721,24756,-46
1035,75157,284843,24924,24625,399
1036,75079,284921,24834,24912,-103
1037,75334,284666,25170,24915,339
1038,75005,284995,24830,25159,-436
1039,74881,285119,24884,25008,-165
1040,75022,284978,24930,24789,188
1041,75003,284997,24853,24872,-25
1042,74798,285202,24704,24909,-273
1043,74589,285411,24791,25000,-279
1044,74618,285382,24823,24794,38
1045,74523,285477,24704,24799,-127
1046,74966,285034,24979,24536,594
1047,74747,285253,24697,24916,-292
1048,74379,285621,24647,25015,-492
1049,74412,285588,24702,24669,44
1050,74370,285630,24602,24644,-56
1051,74343,285657,24684,24711,-36
1052,74587,285413,24654,24410,328
1053,74337,285663,24568,24818,-335
1054,74483,285517,24913,24767,196
1055,74096,285904,24529,24916,-519
1056,74512,285488,24807,24391,561
1057,74212,285788,24727,25027,-402
1058,74192,285808,24790,24810,-26
1059,74132,285868,24404,24464,-80
1060,74169,285831,24635,24598,49
1061,74180,285820,24591,24580,14
1062,73875,286125,24554,24859,-411
1063,74157,285843,24720,24438,381
1064,73723,286277,24331,24765,-585
1065,73896,286104,24734,24561,234
1066,73845,286155,24495,24546,-69
1067,73922,286078,24497,24420,104
1068,73659,286341,24252,24515,-355
1069,74045,285955,24577,24191,524
1070,74259,285741,24452,24238,289
1071,74619,285381,24645,24285,484
1072,74393,285607,24795,25021,-302
1073,74076,285924,24622,24939,-426
1074,74318,285682,24639,24397,326
1075,74283,285717,24456,24491,-47
1076,74578,285422,24684,24389,397
1077,74223,285777,24562,24917,-476
1078,74474,285526,24818,24567,338
1079,74364,285636,24576,24686,-147
1080,74473,285527,24978,24869,146
1081,74375,285625,24692,24790,-131
1082,74374,285626,24774,24775,-1
1083,74250,285750,24686,24810,-166
1084,74180,285820,24620,24690,-94
1085,73903,286097,24568,24845,-373
1086,73995,286005,24512,24420,124
1087,73848,286152,24345,24492,-198
1088,73812,286188,24398,24434,-48
1089,73978,286022,24478,24312,224
1090,73766,286234,24324,24536,-286
1091,74075,285925,24578,24269,418
1092,73702,286298,24325,24698,-503
1093,73964,286036,24533,24271,355
1094,74317,285683,24626,24273,477
1095,74224,285776,24486,24579,-125
1096,74211,285789,24684,24697,-17
1097,73959,286041,24444,24696,-339
1098,74268,285732,24743,24434,417
1099,73995,286005,24541,24814,-367
1100,74080,285920,24599,24514,114
1101,73892,286108,24480,24668,-253
1102,74182,285818,24727,24437,392
1103,74163,285837,24482,24501,-25
1104,74199,285801,24397,24361,48
1105,74376,285624,24611,24434,238
1106,74194,285806,24680,24862,-244
1107,74331,285669,24535,24398,184
1108,74293,285707,24620,24658,-51
1109,74076,285924,24577,24794,-292
1110,74327,285673,24640,24389,338
1111,73955,286045,24437,24809,-500
1112,73972,286028,24557,24540,22
1113,74013,285987,24647,24606,55
1114,73728,286272,24480,24765,-385
1115,73552,286448,24511,24687,-238
1116,73695,286305,24311,24168,194
1117,73545,286455,24270,24420,-203
1118,73758,286242,24443,24230,289
1119,73703,286297,24375,24430,-74
1120,73664,286336,24508,24547,-52
1121,73540,286460,24293,24417,-168
1122,73542,286458,24395,24393,2
1123,73278,286722,24190,24454,-358
1124,73275,286725,24240,24243,-4
1125,73230,286770,24253,24298,-61
1126,73405,286595,24514,24339,238
1127,73133,286867,24380,24652,-370
1128,73022,286978,24329,24440,-151
1129,73182,286818,24417,24257,219
1130,73236,286764,24254,24200,73
1131,73523,286477,24413,24126,391
1132,73334,286666,24317,24506,-257
1133,73374,286626,24267,24227,54
1134,73573,286427,24486,24287,271
1135,73857,286143,24507,24223,386
1136,73639,286361,24328,24546,-295
1137,73737,286263,24389,24291,133
1138,73592,286408,24535,24680,-196
1139,73598,286402,24346,24340,8
1140,73922,286078,24504,24180,440
1141,73817,286183,24378,24483,-142
1142,73709,286291,24270,24378,-146
1143,73601,286399,24337,24445,-146
1144,73138,286862,24121,24584,-629
1145,73497,286503,24390,24031,490
1146,73490,286510,24312,24319,-9
1147,73812,286188,24700,24378,438
1148,73205,286795,24200,24807,-822
1149,73341,286659,24218,24082,185
1150,73269,286731,23995,24067,-98
1151,73692,286308,24343,23920,577
1152,73410,286590,24175,24457,-382
1153,73464,286536,24310,24256,73
1154,73486,286514,24144,24122,29
1155,74183,285817,24510,23813,948
1156,74532,285468,24469,24120,470
1157,74710,285290,24775,24597,238
1158,74488,285512,24602,24824,-297
1159,74614,285386,24717,24591,169
1160,74664,285336,24639,24589,67
1161,74758,285242,24830,24736,125
1162,74836,285164,24928,24850,104
1163,74823,285177,24875,24888,-17
1164,74657,285343,24888,25054,-221
1165,74408,285592,24508,24757,-333
1166,74561,285439,24617,24464,205
1167,74384,285616,24514,24691,-237
1168,73974,286026,24246,24656,-551
1169,74230,285770,24596,24340,346
1170,74065,285935,24464,24629,-222
1171,74195,285805,24449,24319,175
1172,73989,286011,24593,24799,-277
1173,73984,286016,24411,24416,-6
1174,74289,285711,24727,24422,412
1175,73978,286022,24435,24746,-418
1176,73875,286125,24357,24460,-139
1177,73955,286045,24471,24391,108
1178,73973,286027,24640,24622,24
1179,74056,285944,24463,24380,112
1180,73732,286268,24394,24718,-437
1181,73431,286569,24255,24556,-408
1182,73203,286797,24347,24575,-310
1183,73450,286550,24338,24091,337
1184,73453,286547,24237,24234,4
1185,73768,286232,24364,24049,428
1186,73680,286320,24094,24182,-119
1187,73512,286488,24471,24639,-228
1188,73836,286164,24345,24021,440
1189,73767,286233,24290,24359,-93
1190,74093,285907,24510,24184,441
1191,73608,286392,24245,24730,-654
1192,73977,286023,24486,24117,501
1193,73849,286151,24371,24499,-173
1194,74166,285834,24523,24206,429
1195,74371,285629,24603,24398,276
1196,74418,285582,24846,24799,63
1197,74569,285431,24841,24690,202
1198,74710,285290,24634,24493,189
1199,74786,285214,24616,24540,101
1200,74641,285359,24760,24905,-193
1201,74556,285444,24882,24967,-113
1202,74340,285660,24621,24837,-289
1203,74356,285644,24622,24606,21
1204,74104,285896,24473,24725,-338
1205,74035,285965,24531,24600,-93
1206,73908,286092,24421,24548,-171
1207,73657,286343,24313,24564,-339
1208,73637,286363,24313,24333,-27
1209,73752,286248,24241,24126,156
1210,73751,286249,24271,24272,-1
1211,73708,286292,24279,24322,-58
1212,73466,286534,24189,24431,-328
1213,73729,286271,24530,24267,357
1214,73583,286417,24382,24528,-198
1215,73505,286495,24358,24436,-106
1216,73556,286444,24169,24118,69
1217,73768,286232,24348,24136,288
1218,73779,286221,24384,24373,14
1219,73743,286257,24406,24442,-48
1220,73791,286209,24381,24333,65
1221,74260,285740,24684,24215,635
1222,74078,285922,24347,24529,-245
1223,74650,285350,24837,24265,772
1224,74592,285408,24675,24733,-77
1225,74497,285503,24475,24570,-127
1226,74950,285050,24954,24501,608
1227,74633,285367,24808,25125,-422
1228,74383,285617,24711,24961,-334
1229,74320,285680,24466,24529,-84
1230,74211,285789,24590,24699,-146
1231,74346,285654,24676,24541,181
1232,74138,285862,24578,24786,-279
1233,74162,285838,24482,24458,32
1234,74076,285924,24470,24556,-115
1235,74295,285705,24632,24413,295
1236,74366,285634,24697,24626,95
1237,74293,285707,24492,24565,-98
1238,74347,285653,24563,24509,72
1239,74185,285815,24241,24403,-217
1240,74276,285724,24564,24473,122
1241,73955,286045,24296,24617,-432
1242,74316,285684,24703,24342,488
1243,74400,285600,24494,24410,113
1244,74775,285225,24781,24406,504
1245,74878,285122,24662,24559,137
1246,74463,285537,24471,24886,-554
1247,74560,285440,24887,24790,130
1248,74713,285287,24883,24730,205
1249,74751,285249,24732,24694,50
1250,74462,285538,24699,24988,-386
1251,74376,285624,24639,24725,-115
1252,74469,285531,24515,24422,125
1253,74132,285868,24346,24683,-452
1254,74538,285462,24664,24258,547
1255,74099,285901,24546,24985,-588
1256,74233,285767,24680,24546,180
1257,74389,285611,24657,24501,210
1258,74399,285601,24883,24873,13
1259,74113,285887,24422,24708,-384
1260,74478,285522,24699,24334,492
1261,74428,285572,24596,24646,-67
1262,74303,285697,24580,24705,-167
1263,74516,285484,24698,24485,286
1264,74660,285340,24812,24668,193
1265,74509,285491,24566,24717,-202
1266,74559,285441,24736,24686,67
1267,74637,285363,24859,24781,104
1268,74804,285196,24856,24689,223
1269,74461,285539,24692,25035,-458
1270,74947,285053,25111,24625,652
1271,74681,285319,24616,24882,-354
1272,74564,285436,24790,24907,-156
1273,74550,285450,24785,24799,-18
1274,74888,285112,24861,24523,453
1275,74749,285251,24994,25133,-185
1276,74671,285329,24849,24927,-104
1277,74234,285766,24407,24844,-585
1278,74619,285381,24803,24418,518
1279,74418,285582,24741,24942,-269
1280,74024,285976,24507,24901,-529
1281,74228,285772,24606,24402,275
1282,74454,285546,24565,24339,304
1283,74307,285693,24486,24633,-197
1284,74694,285306,24736,24349,520
1285,74187,285813,24432,24939,-678
1286,74350,285650,24770,24607,219
1287,74587,285413,24749,24512,318
1288,74348,285652,24598,24837,-320
1289,74493,285507,24640,24495,195
1290,74664,285336,24658,24487,229
1291,74570,285430,24693,24787,-125
1292,74562,285438,24727,24735,-10
1293,74355,285645,24823,25030,-277
1294,74085,285915,24668,24938,-363
1295,73971,286029,24281,24395,-153
1296,73953,286047,24393,24411,-24
1297,73732,286268,24316,24537,-298
1298,73870,286130,24546,24408,187
1299,73790,286210,24371,24451,-108
1300,73786,286214,24321,24325,-5
1301,73930,286070,24372,24228,195
1302,73693,286307,24303,24540,-320
1303,73988,286012,24564,24269,400
1304,74102,285898,24497,24383,154
1305,74418,285582,24582,24266,426
1306,74302,285698,24496,24612,-155
1307,74566,285434,24619,24355,355
1308,74688,285312,24611,24489,163
1309,74684,285316,24791,24795,-5
1310,74385,285615,24596,24895,-400
1311,74325,285675,24558,24618,-80
1312,74421,285579,24661,24565,129
1313,74467,285533,24626,24580,61
1314,74500,285500,24587,24554,44
1315,74253,285747,24510,24757,-331
1316,74582,285418,24840,24511,443
1317,74115,285885,24467,24934,-626
1318,74379,285621,24643,24379,356
1319,73964,286036,24268,24683,-557
1320,73913,286087,24405,24456,-68
1321,74181,285819,24640,24372,362
1322,74198,285802,24427,24410,22
1323,74215,285785,24393,24376,22
1324,74455,285545,24685,24445,323
1325,74579,285421,24786,24662,166
1326,74503,285497,24682,24758,-101
1327,74533,285467,24761,24731,40
1328,74406,285594,24695,24822,-170
1329,74403,285597,24719,24722,-4
1330,74607,285393,24892,24688,274
1331,74310,285690,24782,25079,-398
1332,74403,285597,24746,24653,125
1333,74387,285613,24670,24686,-21
1334,74382,285618,24860,24865,-6
1335,74333,285667,24570,24619,-65
1336,74269,285731,24537,24601,-86
1337,74520,285480,24533,24282,337
1338,74383,285617,24636,24773,-183
