  Conway's Game of Life Data 
  Format: Iteration number, total number of living cells, total number of dead cells, cells born this generation, no of cells that died this generation, activity * 100000 
6320,145491,214509,14852,14925,-50
6321,145487,214513,15037,15041,-2
6322,145275,214725,15117,15329,-145
6323,145523,214477,15311,15063,170
6324,145425,214575,15112,15210,-67
6325,145602,214398,15310,15133,121
6326,145942,214058,15393,15053,233
6327,145438,214562,15019,15523,-345
6328,145628,214372,15129,14939,130
6329,145609,214391,14983,15002,-13
6330,145505,214495,14914,15018,-71
6331,145814,214186,15289,14980,212
6332,145668,214332,15039,15185,-100
6333,145644,214356,14954,14978,-16
6334,145805,214195,15063,14902,110
6335,145763,214237,15053,15095,-28
6336,145576,214424,14834,15021,-128
6337,145321,214679,14834,15089,-175
6338,145439,214561,14943,14825,81
6339,145480,214520,14883,14842,28
6340,145534,214466,14809,14755,37
6341,145741,214259,15102,14895,142
6342,145809,214191,15126,15058,46
6343,145420,214580,15032,15421,-266
6344,145570,214430,14967,14817,103
6345,145493,214507,14853,14930,-52
6346,145535,214465,14884,14842,28
6347,145594,214406,14967,14908,40
6348,145314,214686,14990,15270,-192
6349,145501,214499,15059,14872,128
6350,145266,214734,14861,15096,-161
6351,145570,214430,15230,14926,209
6352,145472,214528,14962,15060,-67
6353,145532,214468,15338,15278,41
6354,145213,214787,14919,15238,-219
6355,145568,214432,15210,14855,244
6356,145598,214402,14952,14922,20
6357,145542,214458,15153,15209,-38
6358,145826,214174,15237,14953,195
6359,145557,214443,15080,15349,-184
6360,145678,214322,15267,15146,83
6361,145602,214398,15179,15255,-52
6362,145696,214304,15231,15137,64
6363,145595,214405,15132,15233,-69
6364,145599,214401,15154,15150,2
6365,145670,214330,15095,15024,48
6366,145432,214568,14863,15101,-163
6367,145638,214362,15126,14920,141
6368,145494,214506,15068,15212,-98
6369,145322,214678,14920,15092,-118
6370,145624,214376,15224,14922,207
6371,145797,214203,15150,14977,118
6372,145661,214339,15048,15184,-93
6373,145685,214315,15043,15019,16
6374,145671,214329,14961,14975,-9
6375,145674,214326,15231,15228,2
6376,145904,214096,15299,15069,157
6377,145456,214544,14813,15261,-307
6378,145545,214455,15059,14970,61
6379,145572,214428,14885,14858,18
6380,146014,213986,15188,14746,303
6381,145599,214401,14940,15355,-284
6382,145705,214295,15067,14961,72
6383,145960,214040,15032,14777,175
6384,145472,214528,14894,15382,-334
6385,145473,214527,15031,15030,0
6386,145357,214643,14972,15088,-79
6387,145772,214228,15476,15061,285
6388,145460,214540,15123,15435,-214
6389,145529,214471,15203,15134,47
6390,145257,214743,15119,15391,-186
6391,145479,214521,15201,14979,152
6392,145225,214775,15050,15304,-174
6393,145498,214502,15415,15142,187
6394,145548,214452,15247,15197,34
6395,145431,214569,15136,15253,-80
6396,145534,214466,15351,15248,70
6397,145356,214644,14979,15157,-122
6398,145481,214519,15311,15186,85
6399,145556,214444,15262,15187,51
6400,145293,214707,15110,15373,-180
6401,145456,214544,15266,15103,112
6402,145393,214607,15153,15216,-43
6403,145365,214635,15296,15324,-19
6404,145352,214648,15220,15233,-8
6405,145337,214663,15332,15347,-10
6406,145373,214627,15055,15019,24
6407,145215,214785,15078,15236,-108
6408,145319,214681,15194,15090,71
6409,145502,214498,15256,15073,125
6410,145576,214424,15176,15102,50
6411,145449,214551,15075,15202,-87
6412,145658,214342,15377,15168,143
6413,145286,214714,14998,15370,-255
6414,144902,215098,14763,15147,-264
6415,145260,214740,15171,14813,247
6416,145148,214852,15059,15171,-77
6417,145209,214791,15191,15130,42
6418,145170,214830,15165,15204,-26
6419,145637,214363,15273,14806,321
6420,145219,214781,14885,15303,-287
6421,145306,214694,14962,14875,59
6422,145403,214597,15039,14942,66
6423,145493,214507,15179,15089,61
6424,145441,214559,15067,15119,-35
6425,145584,214416,15251,15108,98
6426,145755,214245,15188,15017,117
6427,145746,214254,15070,15079,-6
6428,145673,214327,14897,14970,-50
6429,145406,214594,15006,15273,-183
6430,145855,214145,15360,14911,308
6431,145531,214469,14941,15265,-222
6432,145505,214495,15015,15041,-17
6433,145827,214173,15115,14793,221
6434,145823,214177,15094,15098,-2
6435,145571,214429,14801,15053,-172
6436,145501,214499,14726,14796,-48
6437,145456,214544,14801,14846,-30
6438,145242,214758,14796,15010,-147
6439,145680,214320,15031,14593,301
6440,145477,214523,14998,15201,-139
6441,145555,214445,14962,14884,53
6442,145654,214346,15017,14918,68
6443,145618,214382,14951,14987,-24
6444,145686,214314,15048,14980,46
6445,145729,214271,15028,14985,29
6446,145891,214109,15227,15065,111
6447,145803,214197,14965,15053,-60
6448,146115,213885,15127,14815,213
6449,146006,213994,15037,15146,-74
6450,145972,214028,14934,14968,-23
6451,146022,213978,14984,14934,34
6452,146091,213909,14907,14838,47
6453,146344,213656,15010,14757,173
6454,146152,213848,14787,14979,-131
6455,146022,213978,14833,14963,-88
6456,146094,213906,15162,15090,49
6457,146078,213922,15093,15109,-10
6458,145875,214125,14934,15137,-138
6459,145841,214159,15022,15056,-23
6460,145838,214162,15021,15024,-2
6461,145758,214242,15187,15267,-54
6462,145631,214369,15027,15154,-87
6463,145568,214432,15064,15127,-43
6464,145861,214139,15490,15197,201
6465,145660,214340,15090,15291,-137
6466,145871,214129,15156,14945,144
6467,145829,214171,15130,15172,-28
6468,145582,214418,14995,15242,-169
6469,145701,214299,15220,15101,81
6470,145590,214410,15177,15288,-76
6471,145504,214496,15118,15204,-59
6472,145550,214450,15219,15173,31
6473,145543,214457,15151,15158,-4
6474,145573,214427,15138,15108,20
6475,145737,214263,15201,15037,112
6476,145688,214312,14966,15015,-33
6477,145794,214206,15250,15144,72
6478,145432,214568,14999,15361,-248
6479,145645,214355,15296,15083,146
6480,145579,214421,15078,15144,-45
6481,145917,214083,15260,14922,232
6482,145648,214352,15020,15289,-184
6483,145845,214155,15254,15057,135
6484,145475,214525,14872,15242,-253
6485,145811,214189,15261,14925,230
6486,145986,214014,15168,14993,120
6487,145626,214374,14930,15290,-246
6488,145749,214251,15267,15144,84
6489,145767,214233,15139,15121,12
6490,145518,214482,15051,15300,-170
6491,145738,214262,15423,15203,151
6492,145803,214197,15198,15133,44
6493,145821,214179,15224,15206,12
6494,145516,214484,15219,15524,-209
6495,145901,214099,15403,15018,264
6496,145529,214471,15038,15410,-254
6497,145681,214319,15133,14981,104
6498,145888,214112,15111,14904,142
6499,145527,214473,14715,15076,-247
6500,145656,214344,15017,14888,88
6501,145615,214385,14946,14987,-28
6502,145627,214373,15176,15164,8
6503,145837,214163,15063,14853,144
6504,145619,214381,14792,15010,-149
6505,145496,214504,14975,15098,-84
6506,145410,214590,15112,15198,-59
6507,145477,214523,15290,15223,46
6508,145297,214703,14860,15040,-123
6509,145410,214590,15031,14918,77
6510,145624,214376,15205,14991,147
6511,145518,214482,15122,15228,-72
6512,145417,214583,15125,15226,-69
6513,145552,214448,15129,14994,92
6514,145479,214521,15037,15110,-50
6515,145387,214613,15003,15095,-63
6516,145341,214659,15062,15108,-31
6517,145505,214495,15252,15088,112
6518,145503,214497,15109,15111,-1
6519,145456,214544,14968,15015,-32
6520,145463,214537,15023,15016,4
6521,145465,214535,15061,15059,1
6522,145436,214564,14979,15008,-19
6523,145141,214859,14990,15285,-202
6524,145107,214893,15175,15209,-23
6525,145043,214957,15167,15231,-44
6526,144938,215062,15079,15184,-72
6527,145058,214942,15234,15114,82
6528,144981,215019,15144,15221,-53
6529,145091,214909,15188,15078,75
6530,145075,214925,15069,15085,-11
6531,144913,215087,15070,15232,-111
6532,145166,214834,15243,14990,174
6533,145307,214693,15349,15208,97
6534,145002,214998,15044,15349,-209
6535,145247,214753,15296,15051,168
6536,145237,214763,15083,15093,-6
6537,145195,214805,15290,15332,-28
6538,145434,214566,15320,15081,164
6539,145646,214354,15436,15224,145
6540,145448,214552,15111,15309,-135
6541,145538,214462,15160,15070,61
6542,145783,214217,15414,15169,168
6543,145830,214170,15219,15172,32
6544,145702,214298,15174,15302,-87
6545,145643,214357,15233,15292,-40
6546,145907,214093,15317,15053,181
6547,145784,214216,15239,15362,-84
6548,145925,214075,15283,15142,96
6549,145770,214230,15133,15288,-106
6550,145784,214216,15193,15179,9
6551,145701,214299,15222,15305,-56
6552,145770,214230,15191,15122,47
6553,145611,214389,15118,15277,-109
6554,145306,214694,15127,15432,-209
6555,145316,214684,15163,15153,6
6556,145687,214313,15375,15004,255
6557,145659,214341,15075,15103,-19
6558,145692,214308,15223,15190,22
6559,145498,214502,14992,15186,-133
6560,145700,214300,15277,15075,138
6561,145447,214553,14943,15196,-173
6562,145805,214195,15352,14994,246
6563,145740,214260,15228,15293,-44
6564,145542,214458,15053,15251,-135
6565,145797,214203,15274,15019,175
6566,145574,214426,14935,15158,-152
6567,145274,214726,15143,15443,-206
6568,145812,214188,15487,14949,370
6569,145453,214547,15008,15367,-246
6570,145806,214194,15242,14889,242
6571,145575,214425,15025,15256,-158
6572,145478,214522,15251,15348,-66
6573,145490,214510,15118,15106,8
6574,145682,214318,15265,15073,131
6575,145413,214587,15151,15420,-184
6576,145327,214673,15257,15343,-59
6577,145289,214711,15040,15078,-26
6578,145382,214618,15234,15141,64
6579,145603,214397,15282,15061,152
6580,145361,214639,15171,15413,-166
6581,145512,214488,15210,15059,103
6582,145509,214491,15291,15294,-2
6583,145945,214055,15357,14921,299
6584,145496,214504,14830,15279,-307
6585,145909,214091,15212,14799,283
6586,145664,214336,14898,15143,-167
6587,145587,214413,15010,15087,-52
6588,145708,214292,15298,15177,83
6589,145655,214345,15125,15178,-36
6590,145686,214314,15334,15303,21
6591,145552,214448,15076,15210,-91
6592,145567,214433,15066,15051,10
6593,145490,214510,15069,15146,-52
6594,145542,214458,14988,14936,35
6595,145443,214557,15082,15181,-68
6596,145561,214439,15260,15142,81
6597,145592,214408,15177,15146,21
6598,145490,214510,15099,15201,-70
6599,145578,214422,15245,15157,60
6600,145508,214492,15165,15235,-48
6601,145343,214657,15051,15216,-113
6602,145670,214330,15319,14992,224
6603,145643,214357,15078,15105,-18
6604,145514,214486,14934,15063,-88
6605,145830,214170,15125,14809,217
6606,145991,214009,15211,15050,110
6607,146005,213995,15108,15094,9
6608,146017,213983,15020,15008,8
6609,145860,214140,15096,15253,-107
6610,146138,213862,15297,15019,190
6611,145961,214039,15041,15218,-121
6612,145786,214214,15210,15385,-119
6613,145505,214495,14886,15167,-192
6614,145900,214100,15325,14930,271
6615,145795,214205,15026,15131,-71
6616,145811,214189,15046,15030,10
6617,145875,214125,15108,15044,43
6618,146177,213823,15058,14756,207
6619,145708,214292,14760,15229,-320
6620,145770,214230,14918,14856,42
6621,145635,214365,14872,15007,-92
6622,145768,214232,14879,14746,91
6623,145888,214112,14945,14825,82
6624,145911,214089,14837,14814,15
6625,145943,214057,14939,14907,21
6626,146043,213957,14932,14832,68
6627,146059,213941,14886,14870,10
6628,145991,214009,14817,14885,-46
6629,146297,213703,15101,14795,209
6630,146170,213830,15048,15175,-86
6631,145975,214025,14974,15169,-133
6632,145924,214076,15074,15125,-34
6633,145581,214419,14918,15261,-235
6634,145810,214190,15248,15019,157
6635,145948,214052,15155,15017,94
6636,146106,213894,15174,15016,108
6637,146026,213974,14968,15048,-54
6638,146061,213939,15109,15074,23
6639,145678,214322,14906,15289,-262
6640,145844,214156,15184,15018,113
6641,145839,214161,14969,14974,-3
6642,145775,214225,15073,15137,-43
6643,145657,214343,14995,15113,-80
6644,145611,214389,15193,15239,-31
6645,145517,214483,15143,15237,-64
6646,145689,214311,15258,15086,118
6647,145635,214365,15344,15398,-37
6648,145860,214140,15436,15211,154
6649,145678,214322,15172,15354,-124
6650,145861,214139,15490,15307,125
6651,145671,214329,15162,15352,-130
6652,145519,214481,15256,15408,-104
6653,145741,214259,15323,15101,152
6654,145590,214410,15165,15316,-103
6655,145640,214360,15226,15176,34
6656,145573,214427,15240,15307,-46
6657,145483,214517,15183,15273,-61
6658,145525,214475,15322,15280,28
6659,145112,214888,14977,15390,-283
6660,145866,214134,15570,14816,519
6661,146028,213972,15194,15032,111
6662,145687,214313,14989,15330,-233
6663,145863,214137,15196,15020,120
6664,145584,214416,14917,15196,-191
6665,145877,214123,15116,14823,201
6666,145864,214136,15035,15048,-8
6667,145940,214060,14945,14869,52
6668,146097,213903,15082,14925,107
6669,145973,214027,14944,15068,-84
6670,145560,214440,15012,15425,-282
6671,145784,214216,15245,15021,153
6672,145787,214213,15047,15044,2
6673,145609,214391,14925,15103,-122
6674,145724,214276,15250,15135,78
6675,145654,214346,15076,15146,-48
6676,145470,214530,15015,15199,-126
6677,145426,214574,15007,15051,-30
6678,145237,214763,15242,15431,-129
6679,145427,214573,15144,14954,130
6680,145319,214681,15091,15199,-74
6681,145144,214856,15082,15257,-120
6682,145292,214708,15384,15236,101
6683,145271,214729,15080,15101,-14
6684,145267,214733,15058,15062,-2
6685,145588,214412,15365,15044,220
6686,145410,214590,15076,15254,-122
6687,145287,214713,15091,15214,-84
6688,145437,214563,15200,15050,103
6689,145461,214539,15128,15104,16
6690,145300,214700,15063,15224,-110
6691,145428,214572,15205,15077,88
6692,145316,214684,15168,15280,-77
6693,145728,214272,15490,15078,283
6694,145380,214620,15182,15530,-238
6695,145640,214360,15443,15183,178
6696,145358,214642,15109,15391,-193
6697,145391,214609,15245,15212,22
6698,145164,214836,15124,15351,-156
6699,145440,214560,15318,15042,190
6700,145344,214656,15251,15347,-66
6701,145291,214709,15221,15274,-36
6702,145212,214788,15123,15202,-54
6703,145493,214507,15379,15098,193
6704,145384,214616,15320,15429,-74
6705,145302,214698,15214,15296,-56
6706,145231,214769,15220,15291,-48
6707,145266,214734,15317,15282,24
6708,145555,214445,15405,15116,198
6709,145640,214360,15265,15180,58
6710,145242,214758,15086,15484,-273
6711,145459,214541,15289,15072,149
6712,145791,214209,15331,14999,228
6713,145495,214505,15067,15363,-203
6714,145707,214293,15338,15126,145
6715,145517,214483,14969,15159,-130
6716,145525,214475,15163,15155,5
6717,145385,214615,15075,15215,-96
6718,145372,214628,14937,14950,-8
6719,145524,214476,15033,14881,104
6720,145701,214299,14995,14818,121
6721,145573,214427,14852,14980,-87
6722,145782,214218,15099,14890,143
6723,145551,214449,14863,15094,-158
6724,145391,214609,14909,15069,-109
6725,145754,214246,15392,15029,249
6726,145518,214482,15094,15330,-161
6727,145679,214321,15100,14939,110
6728,145498,214502,15114,15295,-124
6729,145681,214319,15320,15137,125
6730,145682,214318,15192,15191,0
6731,145359,214641,14900,15223,-221
6732,145909,214091,15433,14883,378
6733,145583,214417,15029,15355,-223
6734,145390,214610,14856,15049,-132
6735,145591,214409,15120,14919,138
6736,145633,214367,15197,15155,28
6737,145647,214353,15089,15075,9
6738,145794,214206,15214,15067,100
6739,145688,214312,15140,15246,-72
6740,145630,214370,15157,15215,-39
6741,145450,214550,14886,15066,-123
6742,145205,214795,14809,15054,-168
6743,145242,214758,14908,14871,25
6744,145363,214637,14971,14850,83
6745,145555,214445,15089,14897,132
6746,145445,214555,14929,15039,-75
6747,145316,214684,15012,15141,-88
6748,145417,214583,15198,15097,69
6749,145222,214778,15030,15225,-134
6750,145327,214673,15066,14961,72
6751,145360,214640,15086,15053,22
6752,145593,214407,15315,15082,160
6753,145442,214558,14989,15140,-103
6754,145346,214654,15018,15114,-66
6755,145178,214822,14902,15070,-115
6756,145187,214813,14986,14977,6
6757,145438,214562,15074,14823,172
6758,145792,214208,15127,14773,243
6759,145047,214953,14700,15445,-511
6760,145261,214739,15127,14913,147
6761,145563,214437,15173,14871,207
6762,145593,214407,15252,15222,20
6763,145228,214772,15027,15392,-250
6764,145114,214886,15140,15254,-78
6765,145011,214989,15088,15191,-70
6766,145066,214934,15185,15130,37
6767,145067,214933,15004,15003,0
6768,145163,214837,15198,15102,66
6769,145325,214675,15184,15022,111
6770,144981,215019,14741,15085,-236
6771,145179,214821,15187,14989,136
6772,145155,214845,15000,15024,-16
6773,145191,214809,15144,15108,24
6774,145283,214717,15133,15041,63
6775,145091,214909,15103,15295,-132
6776,145411,214589,15383,15063,220
6777,145328,214672,15056,15139,-57
6778,145489,214511,15142,14981,110
6779,145502,214498,15129,15116,8
6780,145518,214482,15143,15127,10
6781,145231,214769,14769,15056,-197
6782,145464,214536,15115,14882,160
6783,145586,214414,15041,14919,83
6784,145325,214675,15028,15289,-179
6785,145805,214195,15334,14854,330
6786,145786,214214,15136,15155,-13
6787,145713,214287,15035,15108,-50
6788,145757,214243,15092,15048,30
6789,145620,214380,15059,15196,-93
6790,145707,214293,15126,15039,59
6791,145607,214393,15045,15145,-68
6792,145838,214162,15201,14970,158
6793,145461,214539,14785,15162,-258
6794,145196,214804,15038,15303,-182
6795,145459,214541,15170,14907,181
6796,145870,214130,15356,14945,282
6797,145595,214405,14954,15229,-188
6798,145605,214395,15224,15214,6
6799,145649,214351,15122,15078,30
6800,145683,214317,15075,15041,23
6801,145540,214460,15084,15227,-98
6802,145712,214288,15205,15033,118
6803,145333,214667,14988,15367,-260
6804,145392,214608,14990,14931,40
6805,145568,214432,15153,14977,121
6806,145394,214606,14984,15158,-119
6807,145729,214271,15094,14759,230
6808,145685,214315,14883,14927,-30
6809,145527,214473,15080,15238,-108
6810,145880,214120,15290,14937,242
6811,145647,214353,15159,15392,-159
6812,145476,214524,15058,15229,-117
6813,145274,214726,15062,15264,-138
